"deal_id","url","indexable","title_tag","primary_query","secondary_queries","value_score","merchant_path","comparison_path","collection_paths"
"ebay-item-298557875768","https://dealdesk.fyi/deals/ebay-item-298557875768/","false","Joe Burrow -- PSA 10 -- Meta /25 -- 2021… deal: $279.00 | DealDesk","Joe Burrow -- PSA 10 -- Meta /25 -- 2021 Spectra #19 -- Gem Beauty deal","Joe Burrow -- PSA 10 -- Meta /25 -- 2021 Spectra #19 -- Gem Beauty price | Joe Burrow -- PSA 10 -- Meta /25 -- 2021 Spectra #19 -- Gem Beauty current offer | eBay Joe Burrow -- PSA 10 -- Meta /25 -- 2021 Spectra #19 -- Gem Beauty","60","/merchant/ebay/","",""
"ebay-item-267747064017","https://dealdesk.fyi/deals/ebay-item-267747064017/","false","Lamine Yamal 2023-24 Topps FC Barcelona… deal: $289.95 | DealDesk","Lamine Yamal 2023-24 Topps FC Barcelona #/399 AQUA REFRACTOR GOLDEN FUTURE (RC) deal","Lamine Yamal 2023-24 Topps FC Barcelona #/399 AQUA REFRACTOR GOLDEN FUTURE (RC) price | Lamine Yamal 2023-24 Topps FC Barcelona #/399 AQUA REFRACTOR GOLDEN FUTURE (RC) current offer | eBay Lamine Yamal 2023-24 Topps FC Barcelona #/399 AQUA REFRACTOR GOLDEN FUTURE (RC)","63","/merchant/ebay/","",""
"ebay-item-358881218997","https://dealdesk.fyi/deals/ebay-item-358881218997/","false","2012 Prizm - Tamba Hali TRUE Gold /10 -… deal: $600.00 | DealDesk","2012 Prizm - Tamba Hali TRUE Gold /10 - Kansas City Chiefs HOF - 1st Year Prizm deal","2012 Prizm - Tamba Hali TRUE Gold /10 - Kansas City Chiefs HOF - 1st Year Prizm price | 2012 Prizm - Tamba Hali TRUE Gold /10 - Kansas City Chiefs HOF - 1st Year Prizm current offer | eBay 2012 Prizm - Tamba Hali TRUE Gold /10 - Kansas City Chiefs HOF - 1st Year Prizm","63","/merchant/ebay/","",""
"ebay-item-366584262500","https://dealdesk.fyi/deals/ebay-item-366584262500/","false","Topps 2024 Series One Ryne Nelson Arizona… deal: $400.00 | DealDesk","Topps 2024 Series One Ryne Nelson Arizona Diamondbacks foil tractor 1/1 #114 deal","Topps 2024 Series One Ryne Nelson Arizona Diamondbacks foil tractor 1/1 #114 price | Topps 2024 Series One Ryne Nelson Arizona Diamondbacks foil tractor 1/1 #114 current offer | eBay Topps 2024 Series One Ryne Nelson Arizona Diamondbacks foil tractor 1/1 #114","63","/merchant/ebay/","",""
"ebay-item-336724749650","https://dealdesk.fyi/deals/ebay-item-336724749650/","false","Topps 2024 Bowman Chrome Prospects… deal: $300.00 | DealDesk","Topps 2024 Bowman Chrome Prospects Sunflower Seeds George Lombard Jr. Yankees deal","Topps 2024 Bowman Chrome Prospects Sunflower Seeds George Lombard Jr. Yankees price | Topps 2024 Bowman Chrome Prospects Sunflower Seeds George Lombard Jr. Yankees current offer | eBay Topps 2024 Bowman Chrome Prospects Sunflower Seeds George Lombard Jr. Yankees","63","/merchant/ebay/","",""
"ebay-item-318674557721","https://dealdesk.fyi/deals/ebay-item-318674557721/","false","2021 Panini Prizm Caleb Farley Rookie Black… deal: $325.00 | DealDesk","2021 Panini Prizm Caleb Farley Rookie Black Finite Auto 1/1 #375 Tennessee Titan deal","2021 Panini Prizm Caleb Farley Rookie Black Finite Auto 1/1 #375 Tennessee Titan price | 2021 Panini Prizm Caleb Farley Rookie Black Finite Auto 1/1 #375 Tennessee Titan current offer | eBay 2021 Panini Prizm Caleb Farley Rookie Black Finite Auto 1/1 #375 Tennessee Titan","63","/merchant/ebay/","",""
"ebay-item-227461266712","https://dealdesk.fyi/deals/ebay-item-227461266712/","false","2020-21 Topps Chrome UCL Pedri #61 Neon… deal: $400.00 | DealDesk","2020-21 Topps Chrome UCL Pedri #61 Neon Green Refractor /99 (RC) AUTO deal","2020-21 Topps Chrome UCL Pedri #61 Neon Green Refractor /99 (RC) AUTO price | 2020-21 Topps Chrome UCL Pedri #61 Neon Green Refractor /99 (RC) AUTO current offer | eBay 2020-21 Topps Chrome UCL Pedri #61 Neon Green Refractor /99 (RC) AUTO","63","/merchant/ebay/","",""
"ebay-item-358881081278","https://dealdesk.fyi/deals/ebay-item-358881081278/","false","Robert Lewandowski — 2025–26 Panini Select… deal: $350.00 | DealDesk","Robert Lewandowski — 2025–26 Panini Select STAINED GLASS CASE HIT deal","Robert Lewandowski — 2025–26 Panini Select STAINED GLASS CASE HIT price | Robert Lewandowski — 2025–26 Panini Select STAINED GLASS CASE HIT current offer | eBay Robert Lewandowski — 2025–26 Panini Select STAINED GLASS CASE HIT","63","/merchant/ebay/","",""
"ebay-item-298558029005","https://dealdesk.fyi/deals/ebay-item-298558029005/","false","2024 Bowman George Lombard Jr. Auto… deal: $279.99 | DealDesk","2024 Bowman George Lombard Jr. Auto #CPA-GLO Yankees deal","2024 Bowman George Lombard Jr. Auto #CPA-GLO Yankees price | 2024 Bowman George Lombard Jr. Auto #CPA-GLO Yankees current offer | eBay 2024 Bowman George Lombard Jr. Auto #CPA-GLO Yankees","63","/merchant/ebay/","",""
"ebay-item-257660214568","https://dealdesk.fyi/deals/ebay-item-257660214568/","false","Panini Donruss 2025 Tyler Shough Rookie… deal: $410.00 | DealDesk","Panini Donruss 2025 Tyler Shough Rookie Downtown! Insert #19 New Orleans Saints deal","Panini Donruss 2025 Tyler Shough Rookie Downtown! Insert #19 New Orleans Saints price | Panini Donruss 2025 Tyler Shough Rookie Downtown! Insert #19 New Orleans Saints current offer | eBay Panini Donruss 2025 Tyler Shough Rookie Downtown! Insert #19 New Orleans Saints","63","/merchant/ebay/","",""
"ebay-item-398247371416","https://dealdesk.fyi/deals/ebay-item-398247371416/","false","2023 PANINI FLAWLESS BRETT FAVRE SUPER BOWL… deal: $299.99 | DealDesk","2023 PANINI FLAWLESS BRETT FAVRE SUPER BOWL AUTO AUTOGRAPH 1/20! deal","2023 PANINI FLAWLESS BRETT FAVRE SUPER BOWL AUTO AUTOGRAPH 1/20! price | 2023 PANINI FLAWLESS BRETT FAVRE SUPER BOWL AUTO AUTOGRAPH 1/20! current offer | eBay 2023 PANINI FLAWLESS BRETT FAVRE SUPER BOWL AUTO AUTOGRAPH 1/20!","66","/merchant/ebay/","",""
"ebay-item-206463930241","https://dealdesk.fyi/deals/ebay-item-206463930241/","false","Topps Bowman Draft Chandler Simpson 1st… deal: $425.00 | DealDesk","Topps Bowman Draft Chandler Simpson 1st Bowman Auto /50 #CDA-CSN deal","Topps Bowman Draft Chandler Simpson 1st Bowman Auto /50 #CDA-CSN price | Topps Bowman Draft Chandler Simpson 1st Bowman Auto /50 #CDA-CSN current offer | eBay Topps Bowman Draft Chandler Simpson 1st Bowman Auto /50 #CDA-CSN","63","/merchant/ebay/","",""
"ebay-item-198546211649","https://dealdesk.fyi/deals/ebay-item-198546211649/","false","2026 Topps Tier One 1 #T1R-JRA Jose Ramirez… deal: $300.00 | DealDesk","2026 Topps Tier One 1 #T1R-JRA Jose Ramirez Game Used Button Patch Relic /5 RARE deal","2026 Topps Tier One 1 #T1R-JRA Jose Ramirez Game Used Button Patch Relic /5 RARE price | 2026 Topps Tier One 1 #T1R-JRA Jose Ramirez Game Used Button Patch Relic /5 RARE current offer | eBay 2026 Topps Tier One 1 #T1R-JRA Jose Ramirez Game Used Button Patch Relic /5 RARE","66","/merchant/ebay/","",""
"ebay-item-398247597956","https://dealdesk.fyi/deals/ebay-item-398247597956/","false","SkyBox 1997-98 Metal Universe Planet Metal… deal: $795.99 | DealDesk","SkyBox 1997-98 Metal Universe Planet Metal Michael Jordan Bulls #23 Embossed deal","SkyBox 1997-98 Metal Universe Planet Metal Michael Jordan Bulls #23 Embossed price | SkyBox 1997-98 Metal Universe Planet Metal Michael Jordan Bulls #23 Embossed current offer | eBay SkyBox 1997-98 Metal Universe Planet Metal Michael Jordan Bulls #23 Embossed","63","/merchant/ebay/","",""
"ebay-item-257660209002","https://dealdesk.fyi/deals/ebay-item-257660209002/","false","2024-25 Flawless ZACH LAVINE Championship… deal: $750.00 | DealDesk","2024-25 Flawless ZACH LAVINE Championship Tags /10 CHICAGO BULLS deal","2024-25 Flawless ZACH LAVINE Championship Tags /10 CHICAGO BULLS price | 2024-25 Flawless ZACH LAVINE Championship Tags /10 CHICAGO BULLS current offer | eBay 2024-25 Flawless ZACH LAVINE Championship Tags /10 CHICAGO BULLS","63","/merchant/ebay/","",""
"ebay-item-257660384163","https://dealdesk.fyi/deals/ebay-item-257660384163/","false","🔥 2024 Topps Chrome L/E Blue Rookie Auto… deal: $385.00 | DealDesk","🔥 2024 Topps Chrome L/E Blue Rookie Auto /150 Jackson Chourio 🔥 deal","🔥 2024 Topps Chrome L/E Blue Rookie Auto /150 Jackson Chourio 🔥 price | 🔥 2024 Topps Chrome L/E Blue Rookie Auto /150 Jackson Chourio 🔥 current offer | eBay 🔥 2024 Topps Chrome L/E Blue Rookie Auto /150 Jackson Chourio 🔥","63","/merchant/ebay/","",""
"ebay-item-236983071996","https://dealdesk.fyi/deals/ebay-item-236983071996/","false","Topps UFC Freedom 250 2026 Sean O'Malley… deal: $295.00 | DealDesk","Topps UFC Freedom 250 2026 Sean O'Malley UFC Dollar Insert Black 4/10 UD-20 deal","Topps UFC Freedom 250 2026 Sean O'Malley UFC Dollar Insert Black 4/10 UD-20 price | Topps UFC Freedom 250 2026 Sean O'Malley UFC Dollar Insert Black 4/10 UD-20 current offer | eBay Topps UFC Freedom 250 2026 Sean O'Malley UFC Dollar Insert Black 4/10 UD-20","63","/merchant/ebay/","",""
"ebay-item-287502213403","https://dealdesk.fyi/deals/ebay-item-287502213403/","false","2007 Absolute Brett Favre AP-9 Jumbo Prime… deal: $295.00 | DealDesk","2007 Absolute Brett Favre AP-9 Jumbo Prime Game Worn Patch /25 Packers deal","2007 Absolute Brett Favre AP-9 Jumbo Prime Game Worn Patch /25 Packers price | 2007 Absolute Brett Favre AP-9 Jumbo Prime Game Worn Patch /25 Packers current offer | eBay 2007 Absolute Brett Favre AP-9 Jumbo Prime Game Worn Patch /25 Packers","63","/merchant/ebay/","",""
"ebay-item-227456695734","https://dealdesk.fyi/deals/ebay-item-227456695734/","false","PSA 10 Celebi & Venusaur GX SM167 Full Art… deal: $655.00 | DealDesk","PSA 10 Celebi & Venusaur GX SM167 Full Art Promo - Tag Team Tins Pokémon deal","PSA 10 Celebi & Venusaur GX SM167 Full Art Promo - Tag Team Tins Pokémon price | PSA 10 Celebi & Venusaur GX SM167 Full Art Promo - Tag Team Tins Pokémon current offer | eBay PSA 10 Celebi & Venusaur GX SM167 Full Art Promo - Tag Team Tins Pokémon","57","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-336706549083","https://dealdesk.fyi/deals/ebay-item-336706549083/","false","MEGA GENGAR EX Mega Dream ex Special Art… deal: $699.99 | DealDesk","MEGA GENGAR EX Mega Dream ex Special Art Rare #240 PSA 10 Pokemon deal","MEGA GENGAR EX Mega Dream ex Special Art Rare #240 PSA 10 Pokemon price | MEGA GENGAR EX Mega Dream ex Special Art Rare #240 PSA 10 Pokemon current offer | eBay MEGA GENGAR EX Mega Dream ex Special Art Rare #240 PSA 10 Pokemon","57","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-287220081991","https://dealdesk.fyi/deals/ebay-item-287220081991/","false","Pokemon Cleffa CoroCoro Comics Japanese… deal: $5,000.00 | DealDesk","Pokemon Cleffa CoroCoro Comics Japanese Glossy Promo #173 PSA 10 Gem Mint deal","Pokemon Cleffa CoroCoro Comics Japanese Glossy Promo #173 PSA 10 Gem Mint price | Pokemon Cleffa CoroCoro Comics Japanese Glossy Promo #173 PSA 10 Gem Mint current offer | eBay Pokemon Cleffa CoroCoro Comics Japanese Glossy Promo #173 PSA 10 Gem Mint","57","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-327271795944","https://dealdesk.fyi/deals/ebay-item-327271795944/","false","CGC 7 NEAR MINT Team Aqua's Kyogre EX 6/34… deal: $550.00 | DealDesk","CGC 7 NEAR MINT Team Aqua's Kyogre EX 6/34 Double Crisis Holo Pokemon Card deal","CGC 7 NEAR MINT Team Aqua's Kyogre EX 6/34 Double Crisis Holo Pokemon Card price | CGC 7 NEAR MINT Team Aqua's Kyogre EX 6/34 Double Crisis Holo Pokemon Card current offer | eBay CGC 7 NEAR MINT Team Aqua's Kyogre EX 6/34 Double Crisis Holo Pokemon Card","60","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-287463774828","https://dealdesk.fyi/deals/ebay-item-287463774828/","false","Pokemon Mew Reverse Holo XY Evolutions… deal: $689.00 | DealDesk","Pokemon Mew Reverse Holo XY Evolutions 53/108 PSA 10 Gem Mint deal","Pokemon Mew Reverse Holo XY Evolutions 53/108 PSA 10 Gem Mint price | Pokemon Mew Reverse Holo XY Evolutions 53/108 PSA 10 Gem Mint current offer | eBay Pokemon Mew Reverse Holo XY Evolutions 53/108 PSA 10 Gem Mint","57","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-278234146827","https://dealdesk.fyi/deals/ebay-item-278234146827/","false","Mega Charizard X ex 125/094 ES SPANISH… deal: $609.99 | DealDesk","Mega Charizard X ex 125/094 ES SPANISH Phantasmal Flames Holo POKEMON deal","Mega Charizard X ex 125/094 ES SPANISH Phantasmal Flames Holo POKEMON price | Mega Charizard X ex 125/094 ES SPANISH Phantasmal Flames Holo POKEMON current offer | eBay Mega Charizard X ex 125/094 ES SPANISH Phantasmal Flames Holo POKEMON","76","/merchant/ebay/","/compare/mega-charizard-ex-125/","/collections/pokemon-cards/"
"ebay-item-327271795878","https://dealdesk.fyi/deals/ebay-item-327271795878/","false","CGC 7.5 NEAR MINT+ Shining Charizard… deal: $2,799.00 | DealDesk","CGC 7.5 NEAR MINT+ Shining Charizard 107/105 Neo Destiny Holo Pokemon Card deal","CGC 7.5 NEAR MINT+ Shining Charizard 107/105 Neo Destiny Holo Pokemon Card price | CGC 7.5 NEAR MINT+ Shining Charizard 107/105 Neo Destiny Holo Pokemon Card current offer | eBay CGC 7.5 NEAR MINT+ Shining Charizard 107/105 Neo Destiny Holo Pokemon Card","60","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-227456669630","https://dealdesk.fyi/deals/ebay-item-227456669630/","false","2019 Pokemon Sun Moon Team Up Celebi… deal: $399.00 | DealDesk","2019 Pokemon Sun Moon Team Up Celebi Venusaur GX #1/181 PSA 10 deal","2019 Pokemon Sun Moon Team Up Celebi Venusaur GX #1/181 PSA 10 price | 2019 Pokemon Sun Moon Team Up Celebi Venusaur GX #1/181 PSA 10 current offer | eBay 2019 Pokemon Sun Moon Team Up Celebi Venusaur GX #1/181 PSA 10","67","/merchant/ebay/","/compare/2019-pokemon-sun-moon/","/collections/pokemon-cards/"
"ebay-item-327271795967","https://dealdesk.fyi/deals/ebay-item-327271795967/","false","CGC 9 MINT Lugia Gold, Silver, To A New… deal: $699.00 | DealDesk","CGC 9 MINT Lugia Gold, Silver, To A New World Holo Japanese Neo Pokemon Card deal","CGC 9 MINT Lugia Gold, Silver, To A New World Holo Japanese Neo Pokemon Card price | CGC 9 MINT Lugia Gold, Silver, To A New World Holo Japanese Neo Pokemon Card current offer | eBay CGC 9 MINT Lugia Gold, Silver, To A New World Holo Japanese Neo Pokemon Card","66","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-327245412904","https://dealdesk.fyi/deals/ebay-item-327245412904/","false","CGC 9 MINT Tyranitar 40/147 Aquapolis… deal: $550.00 | DealDesk","CGC 9 MINT Tyranitar 40/147 Aquapolis Reverse Holo Pokemon Card deal","CGC 9 MINT Tyranitar 40/147 Aquapolis Reverse Holo Pokemon Card price | CGC 9 MINT Tyranitar 40/147 Aquapolis Reverse Holo Pokemon Card current offer | eBay CGC 9 MINT Tyranitar 40/147 Aquapolis Reverse Holo Pokemon Card","60","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-227459510730","https://dealdesk.fyi/deals/ebay-item-227459510730/","false","Pokemon Galarian Moltres V Chilling Reign… deal: $499.00 | DealDesk","Pokemon Galarian Moltres V Chilling Reign Full Alt Art 177/198 PSA 10 Gem Mint deal","Pokemon Galarian Moltres V Chilling Reign Full Alt Art 177/198 PSA 10 Gem Mint price | Pokemon Galarian Moltres V Chilling Reign Full Alt Art 177/198 PSA 10 Gem Mint current offer | eBay Pokemon Galarian Moltres V Chilling Reign Full Alt Art 177/198 PSA 10 Gem Mint","57","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-327245566423","https://dealdesk.fyi/deals/ebay-item-327245566423/","false","CGC 10 GEM MINT Raichu 12/108 EX Power… deal: $299.00 | DealDesk","CGC 10 GEM MINT Raichu 12/108 EX Power Keepers Holo Pokemon Card deal","CGC 10 GEM MINT Raichu 12/108 EX Power Keepers Holo Pokemon Card price | CGC 10 GEM MINT Raichu 12/108 EX Power Keepers Holo Pokemon Card current offer | eBay CGC 10 GEM MINT Raichu 12/108 EX Power Keepers Holo Pokemon Card","60","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-336580549702","https://dealdesk.fyi/deals/ebay-item-336580549702/","false","PIKACHU WOTC Black Star Promo #27 PSA 10… deal: $499.99 | DealDesk","PIKACHU WOTC Black Star Promo #27 PSA 10 Vintage Pokemon deal","PIKACHU WOTC Black Star Promo #27 PSA 10 Vintage Pokemon price | PIKACHU WOTC Black Star Promo #27 PSA 10 Vintage Pokemon current offer | eBay PIKACHU WOTC Black Star Promo #27 PSA 10 Vintage Pokemon","57","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-327275294399","https://dealdesk.fyi/deals/ebay-item-327275294399/","false","CGC 8 NM/MINT Squirtle 83/112 EX Fire Red &… deal: $499.00 | DealDesk","CGC 8 NM/MINT Squirtle 83/112 EX Fire Red & Leaf Green Reverse Holo Pokemon Card deal","CGC 8 NM/MINT Squirtle 83/112 EX Fire Red & Leaf Green Reverse Holo Pokemon Card price | CGC 8 NM/MINT Squirtle 83/112 EX Fire Red & Leaf Green Reverse Holo Pokemon Card current offer | eBay CGC 8 NM/MINT Squirtle 83/112 EX Fire Red & Leaf Green Reverse Holo Pokemon Card","60","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-327288975441","https://dealdesk.fyi/deals/ebay-item-327288975441/","false","CGC 7 Hitmonchan 7/102 Base Set 1st Edition… deal: $499.00 | DealDesk","CGC 7 Hitmonchan 7/102 Base Set 1st Edition Shadowless Holo Pokemon Card deal","CGC 7 Hitmonchan 7/102 Base Set 1st Edition Shadowless Holo Pokemon Card price | CGC 7 Hitmonchan 7/102 Base Set 1st Edition Shadowless Holo Pokemon Card current offer | eBay CGC 7 Hitmonchan 7/102 Base Set 1st Edition Shadowless Holo Pokemon Card","60","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-287449771308","https://dealdesk.fyi/deals/ebay-item-287449771308/","false","Pokemon Kingdra ex Holo EX Dragon 92/97… deal: $3,100.00 | DealDesk","Pokemon Kingdra ex Holo EX Dragon 92/97 PSA 10 Gem Mint deal","Pokemon Kingdra ex Holo EX Dragon 92/97 PSA 10 Gem Mint price | Pokemon Kingdra ex Holo EX Dragon 92/97 PSA 10 Gem Mint current offer | eBay Pokemon Kingdra ex Holo EX Dragon 92/97 PSA 10 Gem Mint","57","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-327253354513","https://dealdesk.fyi/deals/ebay-item-327253354513/","false","CGC 9 MINT Mewtwo 9/100 Majestic Dawn Holo… deal: $299.00 | DealDesk","CGC 9 MINT Mewtwo 9/100 Majestic Dawn Holo Pokemon Card deal","CGC 9 MINT Mewtwo 9/100 Majestic Dawn Holo Pokemon Card price | CGC 9 MINT Mewtwo 9/100 Majestic Dawn Holo Pokemon Card current offer | eBay CGC 9 MINT Mewtwo 9/100 Majestic Dawn Holo Pokemon Card","60","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-327275294413","https://dealdesk.fyi/deals/ebay-item-327275294413/","false","CGC 8.5 Pikachu 78/110 EX Holon Phantoms… deal: $399.00 | DealDesk","CGC 8.5 Pikachu 78/110 EX Holon Phantoms Reverse Holo Stamped Pokemon Card deal","CGC 8.5 Pikachu 78/110 EX Holon Phantoms Reverse Holo Stamped Pokemon Card price | CGC 8.5 Pikachu 78/110 EX Holon Phantoms Reverse Holo Stamped Pokemon Card current offer | eBay CGC 8.5 Pikachu 78/110 EX Holon Phantoms Reverse Holo Stamped Pokemon Card","60","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-327277014029","https://dealdesk.fyi/deals/ebay-item-327277014029/","false","CGC 8 NM/MINT Dark Raichu 83/82 Team Rocket… deal: $350.00 | DealDesk","CGC 8 NM/MINT Dark Raichu 83/82 Team Rocket 1st Edition Holo Swirl Pokemon Card deal","CGC 8 NM/MINT Dark Raichu 83/82 Team Rocket 1st Edition Holo Swirl Pokemon Card price | CGC 8 NM/MINT Dark Raichu 83/82 Team Rocket 1st Edition Holo Swirl Pokemon Card current offer | eBay CGC 8 NM/MINT Dark Raichu 83/82 Team Rocket 1st Edition Holo Swirl Pokemon Card","60","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-287487665999","https://dealdesk.fyi/deals/ebay-item-287487665999/","false","Son Goku Super Dragon Ball Heroes Meteor… deal: $250.00 | DealDesk","Son Goku Super Dragon Ball Heroes Meteor Mission 3 014 Dramatic Art PSA 9 deal","Son Goku Super Dragon Ball Heroes Meteor Mission 3 014 Dramatic Art PSA 9 price | Son Goku Super Dragon Ball Heroes Meteor Mission 3 014 Dramatic Art PSA 9 current offer | eBay Son Goku Super Dragon Ball Heroes Meteor Mission 3 014 Dramatic Art PSA 9","57","/merchant/ebay/","",""
"ebay-item-227451364505","https://dealdesk.fyi/deals/ebay-item-227451364505/","false","2019 POKEMON SUN & MOON UNIFIED MINDS #35… deal: $699.00 | DealDesk","2019 POKEMON SUN & MOON UNIFIED MINDS #35 SLOWPOKE & PSYDUCK GX PSA 10 deal","2019 POKEMON SUN & MOON UNIFIED MINDS #35 SLOWPOKE & PSYDUCK GX PSA 10 price | 2019 POKEMON SUN & MOON UNIFIED MINDS #35 SLOWPOKE & PSYDUCK GX PSA 10 current offer | eBay 2019 POKEMON SUN & MOON UNIFIED MINDS #35 SLOWPOKE & PSYDUCK GX PSA 10","67","/merchant/ebay/","/compare/2019-pokemon-sun-moon/","/collections/pokemon-cards/"
"ebay-item-327253354504","https://dealdesk.fyi/deals/ebay-item-327253354504/","false","CGC 8 NM/MINT Charizard 146/144 Skyridge… deal: $17,999.00 | DealDesk","CGC 8 NM/MINT Charizard 146/144 Skyridge Holo Pokemon Card deal","CGC 8 NM/MINT Charizard 146/144 Skyridge Holo Pokemon Card price | CGC 8 NM/MINT Charizard 146/144 Skyridge Holo Pokemon Card current offer | eBay CGC 8 NM/MINT Charizard 146/144 Skyridge Holo Pokemon Card","60","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-327285384959","https://dealdesk.fyi/deals/ebay-item-327285384959/","false","CGC 9.5 MINT+ Tyranitar 12/75 Neo Discovery… deal: $450.00 | DealDesk","CGC 9.5 MINT+ Tyranitar 12/75 Neo Discovery Holo Swirl Pokemon Card deal","CGC 9.5 MINT+ Tyranitar 12/75 Neo Discovery Holo Swirl Pokemon Card price | CGC 9.5 MINT+ Tyranitar 12/75 Neo Discovery Holo Swirl Pokemon Card current offer | eBay CGC 9.5 MINT+ Tyranitar 12/75 Neo Discovery Holo Swirl Pokemon Card","60","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-287493408060","https://dealdesk.fyi/deals/ebay-item-287493408060/","false","Pokemon M Charizard EX XY Evolutions… deal: $379.00 | DealDesk","Pokemon M Charizard EX XY Evolutions 101/108 Ultra Rare CGC 10 Gem Mint deal","Pokemon M Charizard EX XY Evolutions 101/108 Ultra Rare CGC 10 Gem Mint price | Pokemon M Charizard EX XY Evolutions 101/108 Ultra Rare CGC 10 Gem Mint current offer | eBay Pokemon M Charizard EX XY Evolutions 101/108 Ultra Rare CGC 10 Gem Mint","57","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-227447530389","https://dealdesk.fyi/deals/ebay-item-227447530389/","false","2026 POKEMON CHAOS RISING ILLUSTRATION RARE… deal: $709.00 | DealDesk","2026 POKEMON CHAOS RISING ILLUSTRATION RARE #116 MEGA GRENINJA EX PSA 10 deal","2026 POKEMON CHAOS RISING ILLUSTRATION RARE #116 MEGA GRENINJA EX PSA 10 price | 2026 POKEMON CHAOS RISING ILLUSTRATION RARE #116 MEGA GRENINJA EX PSA 10 current offer | eBay 2026 POKEMON CHAOS RISING ILLUSTRATION RARE #116 MEGA GRENINJA EX PSA 10","57","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-327290708802","https://dealdesk.fyi/deals/ebay-item-327290708802/","false","Yugioh Blue-Eyes White Dragon GFP2-EN175… deal: $349.99 | DealDesk","Yugioh Blue-Eyes White Dragon GFP2-EN175 Ghost Rare 1st Ed NM deal","Yugioh Blue-Eyes White Dragon GFP2-EN175 Ghost Rare 1st Ed NM price | Yugioh Blue-Eyes White Dragon GFP2-EN175 Ghost Rare 1st Ed NM current offer | eBay Yugioh Blue-Eyes White Dragon GFP2-EN175 Ghost Rare 1st Ed NM","66","/merchant/ebay/","",""
"ebay-item-287478122379","https://dealdesk.fyi/deals/ebay-item-287478122379/","false","Pokemon Celebi Reverse Holo Shining Fates… deal: $300.00 | DealDesk","Pokemon Celebi Reverse Holo Shining Fates 003/072 PSA 10 Gem Mint deal","Pokemon Celebi Reverse Holo Shining Fates 003/072 PSA 10 Gem Mint price | Pokemon Celebi Reverse Holo Shining Fates 003/072 PSA 10 Gem Mint current offer | eBay Pokemon Celebi Reverse Holo Shining Fates 003/072 PSA 10 Gem Mint","57","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-327285384962","https://dealdesk.fyi/deals/ebay-item-327285384962/","false","CGC 9 MINT Espeon 1/75 Neo Discovery Holo… deal: $599.00 | DealDesk","CGC 9 MINT Espeon 1/75 Neo Discovery Holo Pokemon Card deal","CGC 9 MINT Espeon 1/75 Neo Discovery Holo Pokemon Card price | CGC 9 MINT Espeon 1/75 Neo Discovery Holo Pokemon Card current offer | eBay CGC 9 MINT Espeon 1/75 Neo Discovery Holo Pokemon Card","60","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-327283849822","https://dealdesk.fyi/deals/ebay-item-327283849822/","false","CGC 7 NEAR MINT Umbreon Prime 86/90… deal: $699.00 | DealDesk","CGC 7 NEAR MINT Umbreon Prime 86/90 Undaunted Holo Pokemon Card deal","CGC 7 NEAR MINT Umbreon Prime 86/90 Undaunted Holo Pokemon Card price | CGC 7 NEAR MINT Umbreon Prime 86/90 Undaunted Holo Pokemon Card current offer | eBay CGC 7 NEAR MINT Umbreon Prime 86/90 Undaunted Holo Pokemon Card","60","/merchant/ebay/","","/collections/pokemon-cards/"
"ebay-item-227455564619","https://dealdesk.fyi/deals/ebay-item-227455564619/","false","2025 POKEMON PFL EN-PHANTASMAL FLAMES #125… deal: $789.00 | DealDesk","2025 POKEMON PFL EN-PHANTASMAL FLAMES #125 MEGA CHARIZARD X EX PSA 9 deal","2025 POKEMON PFL EN-PHANTASMAL FLAMES #125 MEGA CHARIZARD X EX PSA 9 price | 2025 POKEMON PFL EN-PHANTASMAL FLAMES #125 MEGA CHARIZARD X EX PSA 9 current offer | eBay 2025 POKEMON PFL EN-PHANTASMAL FLAMES #125 MEGA CHARIZARD X EX PSA 9","57","/merchant/ebay/","","/collections/pokemon-cards/"
